Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,SessionType,Year,Race,pirelliCompound
0 days 00:41:46.353000,HUL,27,0 days 00:01:39.447000,9.0,2.0,,,0 days 00:00:31.645000,0 days 00:00:43.346000,0 days 00:00:24.456000,0 days 00:40:38.551000,0 days 00:41:21.897000,0 days 00:41:46.353000,231.0,248.0,270.0,287.0,False,SOFT,9.0,False,Haas F1 Team,0 days 00:40:06.906000,,1,,,,False,True,99.447,FP1,2023,Bahrain Grand Prix,C3
0 days 00:43:25.481000,HUL,27,0 days 00:01:39.128000,10.0,2.0,,,0 days 00:00:31.666000,0 days 00:00:42.780000,0 days 00:00:24.682000,0 days 00:42:18.019000,0 days 00:43:00.799000,0 days 00:43:25.481000,231.0,248.0,275.0,285.0,False,SOFT,10.0,False,Haas F1 Team,0 days 00:41:46.353000,,1,,,,False,True,99.128,FP1,2023,Bahrain Grand Prix,C3
0 days 00:45:12.593000,HUL,27,0 days 00:01:47.112000,11.0,2.0,,0 days 00:45:10.702000,0 days 00:00:32.083000,0 days 00:00:46.601000,0 days 00:00:28.428000,0 days 00:43:57.564000,0 days 00:44:44.165000,0 days 00:45:12.593000,222.0,250.0,,301.0,False,SOFT,11.0,False,Haas F1 Team,0 days 00:43:25.481000,,1,,,,False,False,107.112,FP1,2023,Bahrain Grand Prix,C3
0 days 01:02:29.233000,HUL,27,,12.0,3.0,0 days 01:00:14.483000,,,0 days 00:00:55.459000,0 days 00:00:34.762000,,0 days 01:01:54.606000,0 days 01:02:29.340000,189.0,148.0,281.0,204.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:45:12.593000,,12,,,,False,False,,FP1,2023,Bahrain Grand Prix,C3
0 days 01:04:04.276000,HUL,27,0 days 00:01:35.043000,13.0,3.0,,,0 days 00:00:30.047000,0 days 00:00:41.203000,0 days 00:00:23.793000,0 days 01:02:59.280000,0 days 01:03:40.483000,0 days 01:04:04.276000,236.0,260.0,279.0,311.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:02:29.233000,,1,,,,False,True,95.043,FP1,2023,Bahrain Grand Prix,C3
0 days 01:05:42.226000,HUL,27,0 days 00:01:37.950000,14.0,3.0,,,0 days 00:00:31.404000,0 days 00:00:42.225000,0 days 00:00:24.321000,0 days 01:04:35.680000,0 days 01:05:17.905000,0 days 01:05:42.226000,230.0,247.0,272.0,283.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:04:04.276000,,1,,,,False,True,97.95,FP1,2023,Bahrain Grand Prix,C3
0 days 01:07:20.364000,HUL,27,0 days 00:01:38.138000,15.0,3.0,,,0 days 00:00:31.473000,0 days 00:00:42.418000,0 days 00:00:24.247000,0 days 01:06:13.699000,0 days 01:06:56.117000,0 days 01:07:20.364000,231.0,247.0,275.0,282.0,False,SOFT,4.0,True,Haas F1 Team,0 days 01:05:42.226000,,1,,,,False,True,98.138,FP1,2023,Bahrain Grand Prix,C3
0 days 01:08:58.377000,HUL,27,0 days 00:01:38.013000,16.0,3.0,,,0 days 00:00:31.236000,0 days 00:00:42.494000,0 days 00:00:24.283000,0 days 01:07:51.600000,0 days 01:08:34.094000,0 days 01:08:58.377000,231.0,248.0,275.0,290.0,False,SOFT,5.0,True,Haas F1 Team,0 days 01:07:20.364000,,1,,,,False,True,98.013,FP1,2023,Bahrain Grand Prix,C3
0 days 01:10:36.587000,HUL,27,0 days 00:01:38.210000,17.0,3.0,,,0 days 00:00:31.285000,0 days 00:00:42.423000,0 days 00:00:24.502000,0 days 01:09:29.662000,0 days 01:10:12.085000,0 days 01:10:36.587000,233.0,248.0,271.0,288.0,False,SOFT,6.0,True,Haas F1 Team,0 days 01:08:58.377000,,1,,,,False,True,98.21,FP1,2023,Bahrain Grand Prix,C3
0 days 01:12:15.266000,HUL,27,0 days 00:01:38.679000,18.0,3.0,,,0 days 00:00:31.506000,0 days 00:00:42.676000,0 days 00:00:24.497000,0 days 01:11:08.093000,0 days 01:11:50.769000,0 days 01:12:15.266000,229.0,247.0,273.0,283.0,False,SOFT,7.0,True,Haas F1 Team,0 days 01:10:36.587000,,1,,,,False,True,98.679,FP1,2023,Bahrain Grand Prix,C3
0 days 01:13:53.979000,HUL,27,0 days 00:01:38.713000,19.0,3.0,,,0 days 00:00:31.427000,0 days 00:00:42.768000,0 days 00:00:24.518000,0 days 01:12:46.693000,0 days 01:13:29.461000,0 days 01:13:53.979000,230.0,247.0,275.0,285.0,False,SOFT,8.0,True,Haas F1 Team,0 days 01:12:15.266000,,12,,,,False,True,98.713,FP1,2023,Bahrain Grand Prix,C3
0 days 01:15:33.120000,HUL,27,0 days 00:01:39.141000,20.0,3.0,,,0 days 00:00:31.555000,0 days 00:00:43.014000,0 days 00:00:24.572000,0 days 01:14:25.534000,0 days 01:15:08.548000,0 days 01:15:33.120000,230.0,248.0,273.0,294.0,False,SOFT,9.0,True,Haas F1 Team,0 days 01:13:53.979000,,1,,,,False,True,99.141,FP1,2023,Bahrain Grand Prix,C3
0 days 01:17:33.011000,HUL,27,0 days 00:01:59.891000,21.0,3.0,,,0 days 00:00:34.566000,0 days 00:00:46.318000,0 days 00:00:39.007000,0 days 01:16:07.686000,0 days 01:16:54.004000,0 days 01:17:33.011000,190.0,214.0,60.0,260.0,False,SOFT,10.0,True,Haas F1 Team,0 days 01:15:33.120000,,1,,,,False,True,119.891,FP1,2023,Bahrain Grand Prix,C3
0 days 01:19:47.720000,HUL,27,0 days 00:02:14.709000,22.0,3.0,,0 days 01:19:45.930000,0 days 00:00:59.810000,0 days 00:00:46.949000,0 days 00:00:27.950000,0 days 01:18:32.821000,0 days 01:19:19.770000,0 days 01:19:47.720000,215.0,232.0,,257.0,False,SOFT,11.0,True,Haas F1 Team,0 days 01:17:33.011000,,1,,,,False,False,134.709,FP1,2023,Bahrain Grand Prix,C3
0 days 00:18:56.059000,OCO,31,,1.0,1.0,0 days 00:16:03.718000,0 days 00:18:54.184000,,0 days 00:01:05.651000,0 days 00:00:39.598000,,0 days 00:18:16.528000,0 days 00:18:56.059000,127.0,121.0,,157.0,False,MEDIUM,1.0,True,Alpine,0 days 00:16:03.718000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:30:55.706000,OCO,31,,2.0,2.0,0 days 00:28:31.908000,,,0 days 00:00:47.147000,0 days 00:00:36.024000,,0 days 00:30:19.890000,0 days 00:30:55.827000,203.0,226.0,280.0,182.0,False,MEDIUM,2.0,False,Alpine,0 days 00:18:56.059000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:32:31.763000,OCO,31,0 days 00:01:36.057000,3.0,2.0,,,0 days 00:00:30.437000,0 days 00:00:41.513000,0 days 00:00:24.107000,0 days 00:31:26.143000,0 days 00:32:07.656000,0 days 00:32:31.763000,233.0,262.0,281.0,311.0,True,MEDIUM,3.0,False,Alpine,0 days 00:30:55.706000,,1,,,,False,True,96.057,FP1,2023,Bahrain Grand Prix,C2
0 days 00:34:49.511000,OCO,31,0 days 00:02:17.748000,4.0,2.0,,,0 days 00:00:48.420000,0 days 00:01:00.982000,0 days 00:00:28.346000,0 days 00:33:20.183000,0 days 00:34:21.165000,0 days 00:34:49.511000,158.0,161.0,281.0,258.0,False,MEDIUM,4.0,False,Alpine,0 days 00:32:31.763000,,1,,,,False,True,137.748,FP1,2023,Bahrain Grand Prix,C2
0 days 00:36:25.723000,OCO,31,0 days 00:01:36.212000,5.0,2.0,,,0 days 00:00:30.420000,0 days 00:00:41.762000,0 days 00:00:24.030000,0 days 00:35:19.931000,0 days 00:36:01.693000,0 days 00:36:25.723000,233.0,261.0,280.0,311.0,False,MEDIUM,5.0,False,Alpine,0 days 00:34:49.511000,,1,,,,False,True,96.212,FP1,2023,Bahrain Grand Prix,C2
0 days 00:39:02.719000,OCO,31,,6.0,2.0,,,0 days 00:00:46.728000,0 days 00:01:13.506000,0 days 00:00:36.759000,0 days 00:37:12.695000,0 days 00:38:25.960000,0 days 00:39:02.834000,104.0,133.0,279.0,273.0,False,MEDIUM,6.0,False,Alpine,0 days 00:36:25.723000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:40:38.870000,OCO,31,0 days 00:01:36.151000,7.0,2.0,,,0 days 00:00:30.451000,0 days 00:00:41.767000,0 days 00:00:23.933000,0 days 00:39:33.170000,0 days 00:40:14.937000,0 days 00:40:38.870000,233.0,261.0,278.0,310.0,False,MEDIUM,7.0,False,Alpine,0 days 00:39:02.719000,,1,,,,False,True,96.151,FP1,2023,Bahrain Grand Prix,C2
0 days 00:43:05.456000,OCO,31,0 days 00:02:26.586000,8.0,2.0,,,0 days 00:00:41.990000,0 days 00:01:11.061000,0 days 00:00:33.535000,0 days 00:41:20.860000,0 days 00:42:31.921000,0 days 00:43:05.456000,55.0,121.0,281.0,291.0,False,MEDIUM,8.0,False,Alpine,0 days 00:40:38.870000,,1,,,,False,True,146.586,FP1,2023,Bahrain Grand Prix,C2
0 days 00:44:41.636000,OCO,31,0 days 00:01:36.180000,9.0,2.0,,,0 days 00:00:30.461000,0 days 00:00:41.749000,0 days 00:00:23.970000,0 days 00:43:35.917000,0 days 00:44:17.666000,0 days 00:44:41.636000,233.0,262.0,281.0,312.0,False,MEDIUM,9.0,False,Alpine,0 days 00:43:05.456000,,1,,,,False,True,96.18,FP1,2023,Bahrain Grand Prix,C2
0 days 00:46:37.085000,OCO,31,0 days 00:01:55.449000,10.0,2.0,,0 days 00:46:35.326000,0 days 00:00:38.424000,0 days 00:00:48.975000,0 days 00:00:28.050000,0 days 00:45:20.060000,0 days 00:46:09.035000,0 days 00:46:37.085000,149.0,251.0,,289.0,False,MEDIUM,10.0,False,Alpine,0 days 00:44:41.636000,,1,,,,False,False,115.449,FP1,2023,Bahrain Grand Prix,C2
0 days 01:02:53.311000,OCO,31,,11.0,3.0,0 days 01:00:38.357000,,,0 days 00:00:50.020000,0 days 00:00:25.967000,,0 days 01:02:27.480000,0 days 01:02:53.417000,155.0,214.0,281.0,169.0,False,MEDIUM,1.0,True,Alpine,0 days 00:46:37.085000,,12,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 01:04:28.416000,OCO,31,0 days 00:01:35.105000,12.0,3.0,,,0 days 00:00:30.214000,0 days 00:00:41.179000,0 days 00:00:23.712000,0 days 01:03:23.525000,0 days 01:04:04.704000,0 days 01:04:28.416000,235.0,261.0,280.0,310.0,True,MEDIUM,2.0,True,Alpine,0 days 01:02:53.311000,,1,,,,False,True,95.105,FP1,2023,Bahrain Grand Prix,C2
0 days 01:06:53.248000,OCO,31,0 days 00:02:24.832000,13.0,3.0,,,0 days 00:00:44.350000,0 days 00:01:05.204000,0 days 00:00:35.278000,0 days 01:05:12.766000,0 days 01:06:17.970000,0 days 01:06:53.248000,125.0,125.0,281.0,245.0,False,MEDIUM,3.0,True,Alpine,0 days 01:04:28.416000,,1,,,,False,True,144.832,FP1,2023,Bahrain Grand Prix,C2
0 days 01:08:49.685000,OCO,31,0 days 00:01:56.437000,14.0,3.0,,,0 days 00:00:30.308000,0 days 00:00:46.956000,0 days 00:00:39.173000,0 days 01:07:23.556000,0 days 01:08:10.512000,0 days 01:08:49.685000,234.0,102.0,198.0,316.0,False,MEDIUM,4.0,True,Alpine,0 days 01:06:53.248000,,1,,,,False,True,116.437,FP1,2023,Bahrain Grand Prix,C2
0 days 01:11:09.285000,OCO,31,0 days 00:02:19.600000,15.0,3.0,,,0 days 00:00:46.574000,0 days 00:01:03.536000,0 days 00:00:29.490000,0 days 01:09:36.259000,0 days 01:10:39.795000,0 days 01:11:09.285000,130.0,169.0,281.0,144.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:49.685000,,1,,,,False,True,139.6,FP1,2023,Bahrain Grand Prix,C2
0 days 01:12:45.024000,OCO,31,0 days 00:01:35.739000,16.0,3.0,,,0 days 00:00:30.302000,0 days 00:00:41.486000,0 days 00:00:23.951000,0 days 01:11:39.587000,0 days 01:12:21.073000,0 days 01:12:45.024000,233.0,262.0,281.0,313.0,False,MEDIUM,6.0,True,Alpine,0 days 01:11:09.285000,,12,,,,False,True,95.739,FP1,2023,Bahrain Grand Prix,C2
0 days 01:14:31.468000,OCO,31,0 days 00:01:46.444000,17.0,3.0,,,0 days 00:00:38.207000,0 days 00:00:44.233000,0 days 00:00:24.004000,0 days 01:13:23.231000,0 days 01:14:07.464000,0 days 01:14:31.468000,180.0,255.0,277.0,270.0,False,MEDIUM,7.0,True,Alpine,0 days 01:12:45.024000,,1,,,,False,True,106.444,FP1,2023,Bahrain Grand Prix,C2
0 days 01:16:08.990000,OCO,31,0 days 00:01:37.522000,18.0,3.0,,,0 days 00:00:31.098000,0 days 00:00:42.289000,0 days 00:00:24.135000,0 days 01:15:02.566000,0 days 01:15:44.855000,0 days 01:16:08.990000,227.0,254.0,278.0,289.0,False,MEDIUM,8.0,True,Alpine,0 days 01:14:31.468000,,1,,,,False,True,97.522,FP1,2023,Bahrain Grand Prix,C2
0 days 01:18:23.145000,OCO,31,0 days 00:02:14.155000,19.0,3.0,,,0 days 00:00:37.711000,0 days 00:00:55.795000,0 days 00:00:40.649000,0 days 01:16:46.701000,0 days 01:17:42.496000,0 days 01:18:23.145000,167.0,159.0,41.0,234.0,False,MEDIUM,9.0,True,Alpine,0 days 01:16:08.990000,,1,,,,False,True,134.155,FP1,2023,Bahrain Grand Prix,C2
0 days 01:20:39.092000,OCO,31,0 days 00:02:15.947000,20.0,3.0,,0 days 01:20:37.304000,0 days 00:01:06.263000,0 days 00:00:41.928000,0 days 00:00:27.756000,0 days 01:19:29.408000,0 days 01:20:11.336000,0 days 01:20:39.092000,232.0,258.0,,256.0,False,MEDIUM,10.0,True,Alpine,0 days 01:18:23.145000,,1,,,,False,False,135.947,FP1,2023,Bahrain Grand Prix,C2
0 days 00:24:45.026000,HAM,44,,1.0,1.0,0 days 00:22:19.274000,,,0 days 00:00:58.799000,0 days 00:00:27.026000,,0 days 00:24:18.147000,0 days 00:24:45.084000,132.0,210.0,280.0,196.0,False,UNKNOWN,1.0,False,Mercedes,0 days 00:22:19.274000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,UNKNOWN
0 days 00:26:20.488000,HAM,44,0 days 00:01:35.462000,2.0,1.0,,,0 days 00:00:30.556000,0 days 00:00:41.130000,0 days 00:00:23.776000,0 days 00:25:15.582000,0 days 00:25:56.712000,0 days 00:26:20.488000,236.0,269.0,275.0,311.0,True,UNKNOWN,2.0,False,Mercedes,0 days 00:24:45.026000,,1,,,,False,True,95.462,FP1,2023,Bahrain Grand Prix,UNKNOWN
0 days 00:28:57.079000,HAM,44,,3.0,1.0,,0 days 00:28:55.204000,0 days 00:00:51.235000,0 days 00:01:11.274000,0 days 00:00:34.034000,0 days 00:27:11.925000,0 days 00:28:23.095000,0 days 00:28:57.079000,115.0,132.0,,183.0,False,UNKNOWN,3.0,False,Mercedes,0 days 00:26:20.488000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,UNKNOWN
0 days 00:31:35.317000,HAM,44,,4.0,2.0,0 days 00:29:24.422000,,0 days 00:01:11.577000,0 days 00:01:00.570000,0 days 00:00:26.118000,0 days 00:30:08.828000,0 days 00:31:09.327000,0 days 00:31:35.467000,129.0,172.0,280.0,145.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:28:57.079000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:33:10.481000,HAM,44,0 days 00:01:35.164000,5.0,2.0,,,0 days 00:00:30.374000,0 days 00:00:41.006000,0 days 00:00:23.784000,0 days 00:32:05.691000,0 days 00:32:46.697000,0 days 00:33:10.481000,236.0,268.0,278.0,311.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:31:35.317000,,1,,,,False,True,95.164,FP1,2023,Bahrain Grand Prix,C2
0 days 00:35:39.482000,HAM,44,0 days 00:02:29.001000,6.0,2.0,,0 days 00:35:37.713000,0 days 00:00:46.105000,0 days 00:01:07.844000,0 days 00:00:35.052000,0 days 00:33:56.586000,0 days 00:35:04.430000,0 days 00:35:39.482000,124.0,143.0,,256.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:33:10.481000,,1,,,,False,False,149.001,FP1,2023,Bahrain Grand Prix,C2
0 days 00:38:25.475000,HAM,44,,7.0,3.0,0 days 00:36:09.134000,,0 days 00:01:25.247000,0 days 00:00:51.763000,0 days 00:00:28.988000,0 days 00:37:04.992000,0 days 00:37:56.632000,0 days 00:38:25.475000,173.0,232.0,282.0,197.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:35:39.482000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:40:00.489000,HAM,44,0 days 00:01:35.014000,8.0,3.0,,,0 days 00:00:30.260000,0 days 00:00:40.996000,0 days 00:00:23.758000,0 days 00:38:55.735000,0 days 00:39:36.731000,0 days 00:40:00.489000,237.0,269.0,280.0,313.0,True,MEDIUM,8.0,False,Mercedes,0 days 00:38:25.475000,,1,,,,False,True,95.014,FP1,2023,Bahrain Grand Prix,C2
0 days 00:41:54.246000,HAM,44,0 days 00:01:53.757000,9.0,3.0,,0 days 00:41:52.471000,0 days 00:00:33.902000,0 days 00:00:51.891000,0 days 00:00:27.964000,0 days 00:40:34.391000,0 days 00:41:26.282000,0 days 00:41:54.246000,222.0,190.0,,263.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:40:00.489000,,1,,,,False,False,113.757,FP1,2023,Bahrain Grand Prix,C2
0 days 01:03:13.109000,HAM,44,,10.0,4.0,0 days 01:00:53.795000,,,0 days 00:00:49.933000,0 days 00:00:34.812000,,0 days 01:02:38.465000,0 days 01:03:13.198000,182.0,227.0,286.0,190.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:41:54.246000,,12,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 01:05:08.012000,HAM,44,0 days 00:01:54.903000,11.0,4.0,,,0 days 00:00:29.999000,0 days 00:00:57.948000,0 days 00:00:26.956000,0 days 01:03:43.108000,0 days 01:04:41.056000,0 days 01:05:08.012000,237.0,194.0,285.0,315.0,False,MEDIUM,2.0,True,Mercedes,0 days 01:03:13.109000,,1,,,,False,True,114.903,FP1,2023,Bahrain Grand Prix,C2
0 days 01:06:42.929000,HAM,44,0 days 00:01:34.917000,12.0,4.0,,,0 days 00:00:30.135000,0 days 00:00:41.043000,0 days 00:00:23.739000,0 days 01:05:38.147000,0 days 01:06:19.190000,0 days 01:06:42.929000,238.0,266.0,282.0,315.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:05:08.012000,,1,,,,False,True,94.917,FP1,2023,Bahrain Grand Prix,C2
0 days 01:08:37.444000,HAM,44,0 days 00:01:54.515000,13.0,4.0,,0 days 01:08:35.677000,0 days 00:00:32.539000,0 days 00:00:53.256000,0 days 00:00:28.720000,0 days 01:07:15.468000,0 days 01:08:08.724000,0 days 01:08:37.444000,225.0,180.0,,298.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:06:42.929000,,1,,,,False,False,114.515,FP1,2023,Bahrain Grand Prix,C2
0 days 00:18:28.369000,SAI,55,,1.0,1.0,0 days 00:16:20.421000,,,0 days 00:00:48.730000,0 days 00:00:45.722000,,0 days 00:17:42.810000,0 days 00:18:28.434000,194.0,224.0,271.0,192.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:16:20.421000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:20:05.649000,SAI,55,0 days 00:01:37.280000,2.0,1.0,,,0 days 00:00:31.237000,0 days 00:00:41.842000,0 days 00:00:24.201000,0 days 00:18:59.606000,0 days 00:19:41.448000,0 days 00:20:05.649000,232.0,257.0,271.0,289.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:18:28.369000,,1,,,,False,True,97.28,FP1,2023,Bahrain Grand Prix,C2
0 days 00:22:55.439000,SAI,55,,3.0,1.0,,,0 days 00:00:53.599000,0 days 00:01:22.622000,0 days 00:00:33.579000,0 days 00:20:59.385000,0 days 00:22:21.868000,0 days 00:22:55.554000,96.0,147.0,277.0,177.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:20:05.649000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:25:06.915000,SAI,55,0 days 00:02:11.476000,4.0,1.0,,,0 days 00:00:36.310000,0 days 00:01:02.361000,0 days 00:00:32.805000,0 days 00:23:31.749000,0 days 00:24:34.110000,0 days 00:25:06.915000,122.0,177.0,277.0,308.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:22:55.439000,,1,,,,False,True,131.476,FP1,2023,Bahrain Grand Prix,C2
0 days 00:26:43.097000,SAI,55,0 days 00:01:36.182000,5.0,1.0,,,0 days 00:00:30.648000,0 days 00:00:41.552000,0 days 00:00:23.982000,0 days 00:25:37.563000,0 days 00:26:19.115000,0 days 00:26:43.097000,231.0,262.0,277.0,312.0,True,MEDIUM,5.0,True,Ferrari,0 days 00:25:06.915000,,1,,,,False,True,96.182,FP1,2023,Bahrain Grand Prix,C2
0 days 00:28:44.826000,SAI,55,0 days 00:02:01.729000,6.0,1.0,,0 days 00:28:43.001000,0 days 00:00:36.612000,0 days 00:00:50.910000,0 days 00:00:34.207000,0 days 00:27:19.709000,0 days 00:28:10.619000,0 days 00:28:44.826000,168.0,178.0,,284.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:26:43.097000,,1,,,,False,False,121.729,FP1,2023,Bahrain Grand Prix,C2
0 days 00:31:45.221000,SAI,55,,7.0,2.0,0 days 00:29:14.735000,,0 days 00:01:31.173000,0 days 00:00:55.971000,0 days 00:00:33.235000,0 days 00:30:16.187000,0 days 00:31:12.155000,0 days 00:31:45.295000,142.0,192.0,276.0,203.0,False,MEDIUM,7.0,False,Ferrari,0 days 00:28:44.826000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:33:21.293000,SAI,55,0 days 00:01:36.072000,8.0,2.0,,,0 days 00:00:30.556000,0 days 00:00:41.491000,0 days 00:00:24.025000,0 days 00:32:15.777000,0 days 00:32:57.268000,0 days 00:33:21.293000,232.0,259.0,278.0,308.0,True,MEDIUM,8.0,False,Ferrari,0 days 00:31:45.221000,,1,,,,False,True,96.072,FP1,2023,Bahrain Grand Prix,C2
0 days 00:35:21.141000,SAI,55,0 days 00:01:59.848000,9.0,2.0,,0 days 00:35:19.322000,0 days 00:00:39.246000,0 days 00:00:50.595000,0 days 00:00:30.007000,0 days 00:34:00.539000,0 days 00:34:51.134000,0 days 00:35:21.141000,185.0,223.0,,186.0,False,MEDIUM,9.0,False,Ferrari,0 days 00:33:21.293000,,1,,,,False,False,119.848,FP1,2023,Bahrain Grand Prix,C2
0 days 00:53:00.113000,SAI,55,,10.0,3.0,0 days 00:51:04.321000,,,0 days 00:00:52.877000,0 days 00:00:27.118000,,0 days 00:52:33.100000,0 days 00:53:00.162000,180.0,189.0,280.0,196.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:35:21.141000,,12,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 00:55:05.316000,SAI,55,0 days 00:02:05.203000,11.0,3.0,,0 days 00:55:03.457000,0 days 00:00:30.283000,0 days 00:00:57.727000,0 days 00:00:37.193000,0 days 00:53:30.396000,0 days 00:54:28.123000,0 days 00:55:05.316000,235.0,152.0,,312.0,False,MEDIUM,2.0,True,Ferrari,0 days 00:53:00.113000,,1,,,,False,False,125.203,FP1,2023,Bahrain Grand Prix,C2
0 days 01:04:10.619000,SAI,55,,12.0,4.0,0 days 01:02:21.575000,,,0 days 00:00:50.636000,0 days 00:00:25.408000,,0 days 01:03:45.338000,0 days 01:04:10.650000,206.0,213.0,269.0,185.0,False,MEDIUM,10.0,False,Ferrari,0 days 00:55:05.316000,,1,,,,False,False,,FP1,2023,Bahrain Grand Prix,C2
0 days 01:05:50.646000,SAI,55,0 days 00:01:40.027000,13.0,4.0,,,0 days 00:00:31.814000,0 days 00:00:43.569000,0 days 00:00:24.644000,0 days 01:04:42.433000,0 days 01:05:26.002000,0 days 01:05:50.646000,225.0,239.0,273.0,287.0,False,MEDIUM,11.0,False,Ferrari,0 days 01:04:10.619000,,1,,,,False,True,100.027,FP1,2023,Bahrain Grand Prix,C2
0 days 01:07:30.792000,SAI,55,0 days 00:01:40.146000,14.0,4.0,,,0 days 00:00:31.942000,0 days 00:00:43.592000,0 days 00:00:24.612000,0 days 01:06:22.588000,0 days 01:07:06.180000,0 days 01:07:30.792000,223.0,241.0,271.0,290.0,False,MEDIUM,12.0,False,Ferrari,0 days 01:05:50.646000,,1,,,,False,True,100.146,FP1,2023,Bahrain Grand Prix,C2
0 days 01:09:10.884000,SAI,55,0 days 00:01:40.092000,15.0,4.0,,,0 days 00:00:31.939000,0 days 00:00:43.609000,0 days 00:00:24.544000,0 days 01:08:02.731000,0 days 01:08:46.340000,0 days 01:09:10.884000,224.0,242.0,271.0,290.0,False,MEDIUM,13.0,False,Ferrari,0 days 01:07:30.792000,,1,,,,False,True,100.092,FP1,2023,Bahrain Grand Prix,C2
0 days 01:10:51.178000,SAI,55,0 days 00:01:40.294000,16.0,4.0,,,0 days 00:00:31.950000,0 days 00:00:43.565000,0 days 00:00:24.779000,0 days 01:09:42.834000,0 days 01:10:26.399000,0 days 01:10:51.178000,224.0,242.0,269.0,289.0,False,MEDIUM,14.0,False,Ferrari,0 days 01:09:10.884000,,1,,,,False,True,100.294,FP1,2023,Bahrain Grand Prix,C2
0 days 01:12:31.664000,SAI,55,0 days 00:01:40.486000,17.0,4.0,,,0 days 00:00:32.233000,0 days 00:00:43.534000,0 days 00:00:24.719000,0 days 01:11:23.411000,0 days 01:12:06.945000,0 days 01:12:31.664000,225.0,241.0,271.0,288.0,False,MEDIUM,15.0,False,Ferrari,0 days 01:10:51.178000,,12,,,,False,True,100.486,FP1,2023,Bahrain Grand Prix,C2
0 days 01:14:12.022000,SAI,55,0 days 00:01:40.358000,18.0,4.0,,,0 days 00:00:31.999000,0 days 00:00:43.643000,0 days 00:00:24.716000,0 days 01:13:03.663000,0 days 01:13:47.306000,0 days 01:14:12.022000,223.0,241.0,272.0,292.0,False,MEDIUM,16.0,False,Ferrari,0 days 01:12:31.664000,,1,,,,False,True,100.358,FP1,2023,Bahrain Grand Prix,C2
0 days 01:15:52.605000,SAI,55,0 days 00:01:40.583000,19.0,4.0,,,0 days 00:00:32.100000,0 days 00:00:43.677000,0 days 00:00:24.806000,0 days 01:14:44.122000,0 days 01:15:27.799000,0 days 01:15:52.605000,225.0,250.0,271.0,289.0,False,MEDIUM,17.0,False,Ferrari,0 days 01:14:12.022000,,1,,,,False,True,100.583,FP1,2023,Bahrain Grand Prix,C2
0 days 01:18:06.339000,SAI,55,0 days 00:02:13.734000,20.0,4.0,,,0 days 00:00:44.648000,0 days 00:00:52.397000,0 days 00:00:36.689000,0 days 01:16:37.253000,0 days 01:17:29.650000,0 days 01:18:06.339000,171.0,182.0,54.0,172.0,False,MEDIUM,18.0,False,Ferrari,0 days 01:15:52.605000,,1,,,,False,True,133.734,FP1,2023,Bahrain Grand Prix,C2
